"","Name","Type","County","Form of government","Population","FormYear","T21Date","Year","FIPS","State","Smoking rank","Diet and Exercise Rank","Alcohol useRank","Unsafe Sex Rank","Access to Care Rank","Quality of care Rank","Education Rank","Employment Rank","Income Rank","Family and social support Rank","Community Rank","Air Quality Rank","Built Enviornment Rank","Mortality Rank","Morbidity Rank","Health Behaviors Rank","Clinical Care Rank","Social Economic factors Rank","Physical Enviornment Rank","T21year","Event"
"15233","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15234","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15235","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15236","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15237","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15238","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15239","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15240","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15241","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15242","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15243","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15244","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15245","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15246","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15247","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15248","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15249","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15250","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15251","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15252","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15253","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15254","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15255","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15256","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15257","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15258","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15259","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15260","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15261","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15262","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15263","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15264","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15265","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15266","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15267","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15268","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15269","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15270","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15271","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15272","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15273","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15274","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15275","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15276","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15277","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15278","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15279","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15280","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15281","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15282","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15283","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15284","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15285","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15286","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15287","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15288","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15289","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15290","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15291","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15292","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15293","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15294","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15295","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15296","Plymouth","Town","Plymouth","Representative town meeting","56468.0",1620,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15297","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15298","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15299","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15300","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15301","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15302","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15303","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15304","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2011,"25023","Massachusetts",13,7,12,7,11,12,8,10,3,6,8,2,3,8,8,10,14,7,3,NA,"0"
"15305","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15306","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15307","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15308","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15309","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15310","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15311","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15312","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2010,"25023","Massachusetts",11,7,13,7,9,12,9,9,2,6,7,3,6,11,10,9,11,7,2,NA,"0"
"15313","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15314","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15315","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15316","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15317","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15318","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15319","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15320","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2012,"25023","Massachusetts",13,7,12,7,10,13,4,10,4,6,8,2,9,8,7,10,13,6,3,NA,"0"
"15321","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15322","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15323","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15324","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15325","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15326","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15327","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15328","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2013,"25023","Massachusetts",12,7,12,7,8,13,7,9,4,6,8,13,9,9,10,10,10,6,14,NA,"0"
"15329","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15330","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15331","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15332","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15333","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15334","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15335","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15336","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2014,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,11,10,6,8,NA,"0"
"15337","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15338","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15339","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15340","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15341","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15342","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15343","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15344","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2015,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,8,6,9,NA,"0"
"15345","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15346","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15347","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15348","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15349","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15350","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15351","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15352","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2016,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,12,8,6,8,NA,"0"
"15353","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15354","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15355","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15356","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15357","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15358","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15359","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15360","Plympton","Town","Plymouth","Open town meeting","2820.0",1707,NA,2017,"25023","Massachusetts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,12,8,6,11,NA,"0"
"15361","Princeton","Town","Worcester","Open town meeting","3413.0",1771,NA,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,NA,"0"
"15362","Princeton","Town","Worcester","Open town meeting","3413.0",1771,NA,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,NA,"0"
"15363","Princeton","Town","Worcester","Open town meeting","3413.0",1771,NA,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,NA,"0"
"15364","Princeton","Town","Worcester","Open town meeting","3413.0",1771,NA,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,NA,"0"
"15365","Princeton","Town","Worcester","Open town meeting","3413.0",1771,NA,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,NA,"0"
"15366","Princeton","Town","Worcester","Open town meeting","3413.0",1771,NA,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,NA,"0"
"15367","Princeton","Town","Worcester","Open town meeting","3413.0",1771,NA,2011,"25027","Massachusetts",11,12,9,9,5,13,6,12,6,7,9,8,12,10,10,12,10,8,12,NA,"0"
